unique	Strain	read_index	-7	-6	-5	-4	-3	-2	-1	-0	1	2	3	4	5	6	7
359423	25s_2880	wt	34862	116.47	108.87	94.245	78.46	109.34	78.48	75.12	72.95	77.28	74.27	74.65	72.42	69.6425	80.755	94.93
359424	25s_2880	wt	34863	111.12	109.45	88.145	77.82	NA	NA	NA	NA	NA	NA	73.1875	72.32	71.15	83.12	97.08
359425	25s_2880	wt	34864	115.68	111.45	94.99	77.805	103.81	77.17	73.01	NA	NA	75.69	73.955	71.91	70.5675	79.61	92.65
359426	25s_2880	wt	34865	111.94	103.8	86.84	77.535	106.0825	78.13	73.38	89.96	NA	NA	73.1766666666667	70.2	69.72	79.558	93.0875
359427	25s_2880	wt	34866	116.46	111.26	93	76.62	103.02	77.24	70.4416666666667	NA	NA	NA	72.46	72.47	69.1016666666667	78.3	92.065
359428	25s_2880	wt	34867	NA	106.565	81.81	82.31	102.155	78.61	74.21	NA	NA	NA	73.12	72.945	70.655	81.27	90.835
359429	25s_2880	wt	34868	106.39	112.12	91.26	76.81	107.65	74.72	71.73	NA	NA	NA	NA	71.436	74.03	83.774	98.47
359430	25s_2880	wt	34869	109.04	110.67	91.87	76.0666666666667	100.675	75.75	NA	NA	NA	NA	NA	71.6375	70.0425	80.335	94.87
359431	25s_2880	wt	34870	109.17	93.76	89.8766666666667	78.1927777777778	110.833333333333	76.63	74.565	71.59	NA	73.27	75.07	71.8125	70.53	81.8	91.0375
359432	25s_2880	wt	34871	117.24	110.81	94.4	78.88	109.36	75.94	82.16	74.33	77.35	75.38	71.98	71.44	69.39	78.775	91.294
359433	25s_2880	wt	34872	NA	106.625	94.645	74.82	93.71	95.97	79.0242857142857	NA	NA	NA	72.5825	70.77	71.735	82.9933333333333	95.94
359434	25s_2880	wt	34873	111.093333333333	107.43	94.52	78.5393333333333	109.11	78.11	73.81	NA	NA	NA	73.555	77.91	71.11	79.795	94.1075
359435	25s_2880	wt	34874	114.98	111.58	96.41	80.95	110.53	81.655	75.48	71.04	73.73	75.635	72.32	71.82	73.55	81.5566666666667	92.19
359436	25s_2880	wt	34875	115.975	108.24	91.0166666666667	79.21	98.98	84.65	75.54	73.85	76.875	77.535	73.48	69.47	72.98	81.5766666666667	94.46
359437	25s_2880	wt	34876	NA	102.7	96.3666666666667	79.36	97.52	80.18	69.8	NA	NA	NA	NA	70.63	68.84	78.94	94.185
359438	25s_2880	wt	34877	113.8	107.52	90.92	77.165	102.265	91.45	74.77875	NA	NA	NA	NA	71.9585714285714	70.31	79.31	92.53
359439	25s_2880	wt	34878	115.76	109.92	92.23	79.25	101.79	78.72	70.0633333333333	NA	NA	NA	NA	71.4625	71.4	79.1	91.7
359440	25s_2880	wt	34879	117.45	113.61	93.34	80.6066666666667	101.77	NA	NA	78.38	71.48	76.8325	72.74	70.35	73.34	81.99	90.02
359441	25s_2880	wt	34880	117.45	116.26	91.26	77.1033333333333	108.81	73.83	75.31	74.71	72.78	76.0142857142857	73.27	72.534	69.07	79.52	94.1171428571429
359442	25s_2880	wt	34881	116.31	113.67	94.52	78.61	106.63	78.65	72.73	73.77	77.7	72.54	76.59	71.948	72.51	79.5	93.905
359443	25s_2880	wt	34882	113.82	115.65	93.1	78.7515789473684	103.63	93.52	76.7894736842105	73.98	77.67	76.2525	75.7083333333333	71.38625	71.73	80.42	95.44
359444	25s_2880	wt	34883	110.555	109.01	88.53	76.87	104.67	70.1	66.09	NA	NA	NA	NA	70.9333333333333	67	77.78	93.46
359445	25s_2880	wt	34884	109.095	106.44	91.05	76.414	107.4	76.95	71.485	NA	NA	NA	NA	70.5433333333333	69.36	77.8	97.2
359446	25s_2880	wt	34885	NA	108.333333333333	93.32	78.7633333333333	108.69	79.27	76.6985714285714	NA	NA	NA	74.04	71.77	70.69	80.82	90.77
359447	25s_2880	wt	34886	115.74	111.1	89.15	77.32	109.32	76.35	74.08	77.71	NA	76.53	74.21	68.54	69.46	78.67	91.74
359448	25s_2880	wt	34887	108.63	100.65	92.03	78.89	103.393333333333	74.07	82.81	77.2	NA	75.4244444444444	74.445	71.84	71.12	79.242	91.298
359449	25s_2880	wt	34888	112.4975	111.87	92.0666666666667	77.035	107.335	74.97	72.7	NA	NA	76.332	76.56	71.42	70.77	80.33	96.28
359450	25s_2880	wt	34889	NA	112.18	93.43	77.5475	NA	NA	74.679	NA	78.61	79.37	73.766	72.51	70.15	80.2325	92.855
359451	25s_2880	wt	34890	NA	NA	95.54	77.8025	109.793333333333	75.88	74.712	NA	NA	NA	74.3564285714286	71.66	70.41	78.48	89.8466666666666
359452	25s_2880	wt	34892	NA	110.17	91.88	77.7375	90.61	84.3666666666667	80.85	NA	NA	NA	71.12	71.7471428571429	71.2433333333333	81.6275	90.37
359453	25s_2880	wt	34893	114.13	112.16	88.0566666666667	78.2533333333333	110.28	80.13	72.5	NA	NA	72.22	75.274	70.13	70.965	81.75	96.645
359454	25s_2880	wt	34894	113.075	106.73	91.05	75.545	101.16	75.63	80.895	69.13	NA	NA	74.2242857142857	71.41	73.2	82.14	91.95
359455	25s_2880	wt	34895	108.88	93.66	91.37	75.97	109.4	78.33	73.705	71.56	NA	NA	73.6163636363636	70.36	67.6	80.29	94.38
359456	25s_2880	wt	34896	114.185	105.85	88.002	77.32	106.35	75.16	75.56	74.02	79.41	77.31	72.94	71.75	71.44	81.2333333333333	92.5
359457	25s_2880	wt	34897	NA	111.83	87.59	76.02	117.685	77.45	73.6	NA	NA	NA	74.0533333333333	72.1	69.3925	78.89	94.1266666666667
359458	25s_2880	wt	34898	109.07	105.78	91.39	76.34	104.265	76.21	70.9	72.57	NA	74.52	74.7825	72	68.38	78.22	NA
359459	25s_2880	wt	34899	115.37	111.73	91.62	77.035	104.72	81.83	73.335	70.23	NA	75.99	74.79	72.144	72.31	80.0566666666667	95.09125
359460	25s_2880	wt	34900	112.91	111.54	90.575	81.75	105.36	80.86	76.5625	NA	NA	NA	NA	72.6054545454545	71.2333333333333	81.0566666666667	96.22
359461	25s_2880	wt	34901	112.145	107.77	90.76	76.5566666666667	103.53	77.24	73.01	NA	NA	NA	NA	71.23625	73.15	80.5	95.255
359462	25s_2880	wt	34902	112.75	108.42	91	77.6175	112.6	76.51	74.7166666666667	80.69	NA	75.7625	74.7	72.532	70.96	78.0663636363636	96.64
359463	25s_2880	wt	34903	NA	106.71	88.67	74.82	96.68	NA	73.07	NA	NA	NA	NA	NA	69.34375	78.8	94.03
359464	25s_2880	wt	34904	112.53	109.69	90.56	77.15	109.02	76.92	72.03	NA	NA	NA	73.8333333333333	70.145	69.5066666666667	80.17	93.49
359465	25s_2880	wt	34905	117.51	96.07	89.44	77.88	110.94	78.13	72.84	72.91	76.26	77.805	76.75	70.53	69.77	91.59	89.85
359466	25s_2880	wt	34906	108.22	113.82	93.43	78.7728571428571	105.29	80.38	NA	NA	NA	NA	73.3	69.79	70.8722222222222	81.672	87.95
359467	25s_2880	wt	34907	110.645	109.63	94.04	77.5833333333333	104.655	76.69	NA	74.84	75.01	75.78	73.12	71.785	70.6	79.46	94.51
359468	25s_2880	wt	34908	109.66	112.9	93.36	78.292	106.38	82.4933333333333	74.265	NA	NA	NA	73.135	72.68	74.52	81.158	93.565
359469	25s_2880	wt	34909	121.91	112.78	95.23	78.395	109.8	75.24	75.085	73.14	77.05	76.65	74.5375	70.85	73.37	81.59	90.4
359470	25s_2880	wt	34910	NA	NA	87.79	75.815	111.22	78.67	72.95	NA	NA	NA	NA	72.8945454545455	69.575	76.99	91.4
359471	25s_2880	wt	34911	NA	107.3825	92.14	78.0625	97.62	80.8	79.7525	NA	NA	NA	73.2020588235294	72.58	69.8766666666667	79.48	97.44
359472	25s_2880	wt	34912	112.54	117.865	94.695	78.4	111.96	80.99	73.93	71.175	74.3	75.9233333333333	74.375	71.07	70.26	81.06	93.75
359473	25s_2880	wt	34913	120.95	112.83	91.745	77.18	103.995	78.63	68.215	NA	NA	NA	71.97	72.308	69.5775	79.8483333333333	95.02
359474	25s_2880	wt	34914	NA	108.57	90.13	76.6728571428572	108.39	77.82	73.532	NA	NA	NA	73.2341666666667	71.11	68.8933333333333	78.73	91.69
359475	25s_2880	wt	34915	112.82	112.29	91.77	76.69	108.79	77.8	72.6133333333333	76.17	NA	NA	75.59	67.87	69.54	79.7366666666667	94.95
359476	25s_2880	wt	34916	112.27	100.95	96.14	83.5	96.17	85.47	74.8183333333333	78.99	NA	73.83	74.335	71.74	69.02	81.5675	89.435
359477	25s_2880	wt	34917	113.44	113.34	97.03	78.9175	106.61	86.91	75.69	NA	NA	77.068	72.43	71.795	73.57	80.4222222222222	94.54
359478	25s_2880	wt	34918	NA	106.17	89.1	78.72	110.38	76.41	74.85	NA	NA	NA	73.536875	72.0833333333333	69.1266666666667	79.1	90.99
359479	25s_2880	wt	34919	113.245	111.96	93.13	77.7666666666667	107.02	78.55	74.5	NA	NA	NA	74.091	69.55	70.62	81.2875	99.17
359480	25s_2880	wt	34920	115.41	109.76	100.96	78.335	106.27	78.53	71.65	74.09	73.95	76.635	74.9233333333333	68.83	76.38	78.87	89.7925
359481	25s_2880	wt	34921	115.69	118.97	109.21	78.05	106.185	76.55	73.005	72.055	75.86	77.3425	74.56	70.68	69.8	81.36	92.492
359482	25s_2880	wt	34922	NA	NA	91.46	76.47	104.773333333333	76.74	73.915	NA	NA	NA	NA	71.255	69.635	79.3366666666667	95.97
359483	25s_2880	wt	34923	NA	112.46	94.3	80.02	NA	NA	78.77	72.27	76.35	75.8683333333334	73.305	73.64	72.82	83.34	93.645
359484	25s_2880	wt	34924	112.861428571429	111.68	96.61	80.095	104.11	NA	NA	73.97	77.86	71.87	75.2766666666667	72.63	69.8766666666667	80.2716666666667	99.12
359485	25s_2880	wt	34925	113.74	112.205	94.63	77.695	106.07	76.01	78.9	70.88	NA	75.705	72.94	72.0966666666666	70.4933333333333	79.88	93.64
359486	25s_2880	wt	34926	NA	111.62	97.05	80.91	106.27	82.02	72.78	NA	NA	NA	73.8916666666667	71.376	73.28	81.54	93.87
359487	25s_2880	wt	34927	108.13	106.475	94.415	77.0357142857143	102.0425	81.32	74.0366666666667	NA	NA	NA	74.8742857142857	71.4433333333333	68.286	79.4933333333333	96.52
359488	25s_2880	wt	34928	115.82	108.24	91.34	76.24	107.58	NA	NA	72.72	NA	NA	75.2027272727273	70.14	71.35	79.47	92.29
359489	25s_2880	wt	34929	118.78	110.15	89.78	77.87	106.63	NA	NA	73.1	76.34	75.825	75.44	68.51	70.06	80.57	89.1
359490	25s_2880	wt	34930	108.3	NA	NA	NA	NA	NA	NA	77.79	78.2325	76.07	74.9777777777778	72.475	70.8	79.08	NA
359491	25s_2880	wt	34931	104.94	102.66	NA	NA	NA	NA	73.8616666666667	75.77	79.42	76.32	76.275	72.0983333333333	70.44	81.8	96.31
359492	25s_2880	wt	34932	113.4375	110.7	87.09	78.435	NA	NA	72.38	78.3	73.58	71.37	74.133	72.2066666666667	73.25	81.1575	94.485
359493	25s_2880	wt	34933	119.38	108.14	88.83	77.3025	108.75	77.23	75.325	73.13	NA	78.155	70.55	71.37	69.655	79.7366666666667	93.72
359494	25s_2880	wt	34934	112.44	109.87	93.74	78.08	98.385	84.35	73.53	NA	NA	NA	NA	71.1	71.96	80.58	94.24
359495	25s_2880	wt	34935	115.5	107.23	97.01	80.5716666666667	107.72	82.16	77.56	NA	NA	NA	73.16	72.5835	73.36	84.705	98.18
359496	25s_2880	wt	34936	106.33	105.15	91.86	73.775	90.73	85.31	72.31	NA	NA	NA	NA	68.02	68.37625	79.014	91.98
359497	25s_2880	wt	34937	NA	NA	89.88	77.49	102.96	78.7	71.635	NA	77.37	85.21	72.7	70.3216666666667	70.52	78.835	96.49
359498	25s_2880	wt	34938	115.296666666667	111.98	96.08	79.545	108.75	77.31	72.9833333333333	73.08	77.38	77.77	71.33	67.87	75.51	81.255	93.63
359499	25s_2880	wt	34939	102.78	90.57	106.3	77.51	NA	NA	NA	78.82	82.58	NA	74.1633333333333	70.34	73.35	80.87	95.3033333333333
359500	25s_2880	wt	34940	114.95	110.19	90.03	75.63	99.08	75.58	70.0866666666667	NA	NA	NA	69.23	71.428	69.25	80.37	81.52
359501	25s_2880	wt	34941	115.29	108.59	92.86	77.81	110.93	80.17	77.4966666666667	81.36	74.72	70.61	73.204	72.15	70.19	80.68	96.41
359502	25s_2880	wt	34942	111.37	109.25	90.41	76.033	109.7	81.86	73.9075	NA	NA	NA	NA	72.6	69.21	78.265	92.6033333333333
359503	25s_2880	wt	34943	106.36	112.755	NA	79.89	109.07	82.1966666666667	74.765	NA	NA	77.062	74.522	72.92	71.35	80.6733333333333	96.31
359504	25s_2880	wt	34944	112.13	115.14	104.77	73.5	104.74	NA	70.7166666666667	67.96	NA	NA	74.2372727272727	73.175	73.89	78.859	89.55
359505	25s_2880	wt	34945	109.035	106.78	95.42	78.6433333333333	103.07	79.01	76.375	NA	NA	NA	NA	71.2371428571429	73.52	82.11	92.78
359506	25s_2880	wt	34946	112.5	118.316666666667	94.52	NA	NA	NA	73.7633333333333	80.7272727272727	83.88	76.225	74.3614285714286	71.4	69.92	79.6333333333333	91.5125
359507	25s_2880	wt	34947	112.98	109.95	91.075	77.31	112.375	80.1	74.804	87.49	73.38	NA	71.63	71.7638461538462	69.91	82.79	92.41
359508	25s_2880	wt	34948	116.29	111.26	92.0033333333333	81.165	111.28	79.92	75.12	71.98	77.55	74.09	74.916	72.84	70.872	77.05	95.7633333333333
359509	25s_2880	wt	34949	112.146666666667	110.87	91.64	78.13	102.21	NA	76.5	71.5	74.18	78.49	73.57	69.81	71.655	80.18	93.02
359510	25s_2880	wt	34950	112.81	112.38	93.34	78.255	105.75	81.9	73.31	71.44	77.324	77.23	69.78	73.25	72.49	81.31	96.12
359511	25s_2880	wt	34951	115.86	109.06	91.88	78.2575	112.03	78.24	76.175	74.77	71.75	76.092	73.49	68.36	69.67	80.48	93.6325
359512	25s_2880	wt	34952	114.72	104.48	95.48	78.3375	106.1	89.96	72.285	NA	NA	NA	74.254	72.62	69.8871428571429	79.005	90.78
359513	25s_2880	wt	34953	115.385	119.003333333333	91.03	81.9166666666667	111.76	80.11	72.74	76.38	72.19	75.41	75.145	71.5628571428571	72.7	81.32	90.566
359514	25s_2880	wt	34954	111.12	111.77	96.34	78.91	109.51	79.78	70.54	NA	NA	NA	NA	NA	70.7616666666667	78.795	95.05
359515	25s_2880	wt	34955	NA	110.37	91.9	78.21	102.913333333333	77.62	70.07	NA	NA	72.46	74.24	79.68	71.54	87.18	102.16
359516	25s_2880	wt	34956	117.42	110.93	92.765	78.92	103.12	81	73.745	73.92	79.38	71.57	74.01875	71.7157142857143	72.74	80.9975	93.735
359517	25s_2880	wt	34957	115.105	108.75	89.62	74.46	102.38	73.53	75.1766666666667	NA	NA	NA	NA	70.34	70.01625	78.7366666666667	90.075
359518	25s_2880	wt	34958	116.89	117.715	94.51	79.558	109.6925	NA	73.77	73.57	75.54	78.64	74.625	73.6	71.74	81.7	93.89
359519	25s_2880	wt	34959	109.185	102.58	102.16	75.54	106.08	78.18	76.5333333333333	NA	NA	NA	NA	NA	70.938	81.7775	90.2125
359520	25s_2880	wt	34960	111.095	109.54	92.36	78.42	NA	NA	75.24	78.52	NA	75.198	75.23	71.53	71.2233333333333	79.39	93.07
359521	25s_2880	wt	34961	112.91	111.2	94.37	78.8533333333333	109.86	81.025	68.67	NA	NA	74.87	73.6	70.855	69.1358333333333	78.345	94.17
359522	25s_2880	wt	34962	111.946	107.52	93.7	77.9666666666667	105.41	79.48	76.87	73.49	80.14	75.3975	75.6466666666667	68.74	69.9063636363637	81.24	91.852
359523	25s_2880	wt	34963	113.57	113.34	93.92	79.31	110.47	81.3	76.76	73.53	78.75	77.0525	75.326	69.6	72.32	84.81	92.7
359524	25s_2880	wt	34964	110.91	112.84	94.94	78.9283333333333	109.01	73.98	78.67	69.61	NA	NA	73.6033333333334	72.59	70.97	80.24	93.65
359525	25s_2880	wt	34965	116.155	108.31	93.845	78.9966666666667	106.32	76.62	73.71	73.45	75.92	71.86	76.63	70.63	76.36	81.1333333333333	94.815
359526	25s_2880	wt	34966	113.13	112.34	93.66	79.04	109.185714285714	75.15	71.96	74.84	76.12	76.5628571428572	76.13	71.68	71.935	83.77	99.9
359527	25s_2880	wt	34967	115.025	109.19	88.68	78.06	111.36	75.56	74.74	73.64	NA	NA	73.7233333333333	72.5	70.22	78.3	94.23
359528	25s_2880	wt	34968	NA	110.56	91.22	77.645	98.49	80.51	74.055	NA	NA	NA	NA	68.76	70.6675	81.28	97.04
359529	25s_2880	wt	34969	110.285	118.38	99.2	82.92	113.31	99.04	75.53	68.18	75.48	76.09	73.614	77.5	74.71	83.45	96.8
359530	25s_2880	wt	34970	116.575	112.02	91.15	77.27	109.735	76.6	71.62	77.09	72.93	74.7775	75.1466666666667	71.91	70.4266666666667	79.24	90.94
359531	25s_2880	wt	34971	NA	112.11	94.14	80.18	107.59	83.51	77.522	NA	NA	76.26	74.5366666666667	79.51	73.67	80.74	93.2533333333333
359532	25s_2880	wt	34972	116.115	110.08	94.33	80.7033333333333	107.67	80.21	73.69	72.63	79.73	71.43	74.716	74.64	72.15	81.89	96.38
359533	25s_2880	wt	34973	110.93	107.605	92.45	77.34	111.01	77.74	70.27	NA	NA	NA	73.7	72.23	70.65	80.37	95.575
359534	25s_2880	wt	34974	113.42	109.74	93.04	80.44	103.31	80.45	73.16	68.34	78.32	76.565	75.125	70.38	74.31	82.81	84.13
359535	25s_2880	wt	34975	113.51	93.4	85.88	84.055	96.23	81.87	77.03	72.02	76.7	76.87	71.97	69.39	73.38	83.555	97.32
359536	25s_2880	wt	34976	NA	NA	93.145	78.2733333333333	105.33	81.75	78.334	NA	NA	NA	NA	72.335	72.7	79.755	94.6375
359537	25s_2880	wt	34977	111.545	107.8	92.48	78.84	103.62	80.02	73.65	NA	NA	NA	71.55	71.575	70.52	80.625	99.13
359538	25s_2880	wt	34978	112.4	119.97	98.42	81.79	101.545	86.56	76.7925	69.83	76.15	75.31	70.75	70.46	73.43	81.8366666666667	94.93
359539	25s_2880	wt	34979	NA	116.24	81.05	75.3	103.64	76.58	73.33	NA	NA	NA	72.02	71.2388888888889	69.41	79.4255555555556	92.51
359540	25s_2880	wt	34980	104.77	105.97	94.66	77.25	106.995	74.04	70.4133333333333	73.36	NA	NA	70.35	72.3133333333333	70.49	81.06	96.37
359541	25s_2880	wt	34981	116.94	113.27	95.71	82.15	106.02	81.41	77.46	74.09	78.08	74.44	74.03	73.485	68.77	80.575	95.31
359542	25s_2880	wt	34982	116.98	109.47	96.055	NA	NA	NA	74.27	75.865	77.8866666666667	77.5966666666666	71.07	73.31	69.21	83.2	97.46
359543	25s_2880	wt	34983	NA	NA	94.98	77.7428571428571	103.67	79.57	72.165	NA	NA	NA	NA	68.62	70.6623076923077	81.69	93.47
359544	25s_2880	wt	34984	NA	111.32	92.27	76.43	111.11	77.31	73.974	NA	NA	NA	72.91	70.81	71.06	80.95	91.74
359545	25s_2880	wt	34985	113.625	113.66	100.3	76.0866666666667	105.06	100.19	75.59	68.99	NA	74.63	74.725	73.29	72.38	84.84	83.94
359546	25s_2880	wt	34986	111.88	108.64	94.04	78.19	105.95	78.45	71.295	NA	NA	NA	73.6566666666667	68.82	68.32	79.18	94.01
359547	25s_2880	wt	34987	113.1	111.57	91.85	77.7425	110.78	82.06	73.57625	74.205	78.01	77.385	74	71.3	69.87	80.895	NA
359548	25s_2880	wt	34988	110.96	111.51	92.65	79.525	109.1	NA	NA	68.16	74.24	75.21	73.7	71.89	70.6383333333333	80.7166666666667	95.3
359549	25s_2880	wt	34989	116	109.03	92.55	NA	NA	NA	75.215	71.34	NA	75.675	75.04	71.405	70.49	79.845	92.7025
359550	25s_2880	wt	34990	114.06	NA	NA	80.03	102.405	79.61	74.25	76.69	76.26	79.53	71.08	70.61	71.125	81.5633333333333	95.385
359551	25s_2880	wt	34991	108.17	110.74	77.77	78.1266666666667	NA	NA	NA	85.17	NA	76.244	74.8425	71.26	72.27	82.56	93.18
359552	25s_2880	wt	34992	112.523333333333	114.21	90.24	77.985	104.01	74.51	70.14	71.34	73.89	75.5011111111111	74.31	70.66	69.8	79.655	91.21
359553	25s_2880	wt	34993	110.648	111.67	93.69	77.62	104.795	80.25	74.28	69.455	75.31	75.235	73.89	69.39	70.45	78.25	92.34
359554	25s_2880	wt	34994	113.0825	111.5	94.35	76.175	103.09	79.65	72.59	NA	NA	NA	74.8133333333333	71.5233333333333	70.1707692307692	78.47	93.6016666666667
359555	25s_2880	wt	34995	114.53	110.54	93.15	82.08	103.93	77.03	72.93	72.36	74.08	77.14	72.66	67.7	70.65	79.63	93.65
359556	25s_2880	wt	34996	117.32	112.93	91.64	77.035	112.47	78.35	70.52	72.76	77.76	76.096	73.03	73.41	70.49	78.175	94.285
359557	25s_2880	wt	34997	113.6	112.94	92.015	77.9466666666667	111.525	78.8	76.05	NA	NA	NA	73.425	71.4836363636364	72.75	81.875	96.73
359558	25s_2880	wt	34998	NA	109.84	92.31	78.975	NA	NA	74.02	NA	NA	NA	NA	71.4909090909091	71.17	82.59	94.025
359559	25s_2880	wt	34999	118.82	106.86	91.74	77.1	NA	NA	74.43	74.48	71.45	74.52	74.975	79.18	69.79	78.1466666666667	89.6825
359560	25s_2880	wt	35000	116.16	110.43	91.88	77.535	107.55	NA	NA	74.33	71.29	75.61	73.71	72.31	73.24	81.085	94.23
359561	25s_2880	wt	35001	114.63	114.42	90.29	75.35	105.665	74.57	70.34	70.47	72.76	69.33	73.391	72.395	67.34	76.96	92.06
359562	25s_2880	wt	35002	113.016666666667	107.93	91.7966666666667	74.95	103.543333333333	77.19	NA	NA	NA	NA	NA	69.74	68.8925	80.17	95.875
359563	25s_2880	wt	35003	112.58	107.495	89.315	75.9875	113.015	77.36	72.378	NA	NA	NA	NA	NA	68.5822222222222	78.3	91.505
359564	25s_2880	wt	35004	111.755	107.74	88.22	77.32	106.41	76.16	76.506	74.54	NA	NA	74.33	68.72	70.6	79.06	92.9233333333333
359565	25s_2880	wt	35005	115.595	117	90.685	76.904	NA	NA	71.99	76.4	NA	75.1633333333333	73.75	72.38	69.96	80.36	91.5966666666666
359566	25s_2880	wt	35006	115.74	106.15	90.65	75.0983333333333	105.32	NA	NA	NA	NA	NA	NA	NA	68.735	79.02	93.6375
359567	25s_2880	wt	35007	NA	109.52	91.8	81.24	110.24	77.05	73.48	78.01	78.185	77.28	74.04	73.77	70.81	82.865	94.35
359568	25s_2880	wt	35008	115.14	111.82	93.34	77.0933333333333	105.95	76.97	70.96	72.86	75.97	76.0325	74	69.52	71.23	79.585	93.32
359569	25s_2880	wt	35009	113.1	109.14	94.35	79.12	98.4	88.095	69.3755555555556	73.9	76.93	73.74	76.46	72.6233333333333	72.22	81.1483333333333	96.485
359570	25s_2880	wt	35010	NA	110.6	92.44	76.59	100.71	76.62	75.45	NA	NA	NA	72.588	71.7	71.334	80.145	94.84
359571	25s_2880	wt	35011	NA	111.37	85.74	77.9	107.45	78.86	74.445	NA	NA	73.84	75.0163636363636	70.74	69.2116666666667	79.0166666666667	92.06
359572	25s_2880	wt	35012	111.316666666667	111.07	92.5766666666667	77.9175	108.26	NA	NA	NA	NA	NA	NA	NA	69.827	81.99	94.565
359573	25s_2880	wt	35013	NA	111.45	94.68	81.35	101.41	NA	NA	NA	NA	NA	74.18	72.2385714285714	73.44	81.31	95.2666666666667
359574	25s_2880	wt	35014	113.845	111.77	92.92	81.34	92.56	86.47	73.51	70.95	77.38	77.585	72.775	69.37	73.58	81.2833333333333	98.97
359575	25s_2880	wt	35015	116.75	109.16	95.53	79.4116666666667	103.31	80.595	72.575	NA	NA	NA	NA	NA	68.8042857142857	79.5675	94.75
359576	25s_2880	wt	35016	112.25	114.76	94.77	82.46	106.59	82.4	72.1	70.5	75.97	73.195	73.965	72.51	70.09	78.33	91.205
359577	25s_2880	wt	35017	NA	NA	92.43	77.3941666666667	93.27	76.03	70.215	NA	NA	73.25	73.3133333333333	71.61	69.37	77.53	90.9057142857143
359578	25s_2880	wt	35018	114.11	115.41	93.89	78.27	103.59	80.67	75.5166666666667	72.42	74.72	72.87	74.795	79.4	71.65	79.59	95.12
359579	25s_2880	wt	35020	115.83	107.29	91.36	77.5925	101.985	76.91	71.8963157894737	NA	NA	70.83	73.4925	69.91	70.132	78.97	93.055
359580	25s_2880	wt	35021	111.103333333333	106.71	91.79	75.9366666666667	100.76	77.81	77.41	NA	NA	NA	NA	72.3675	70.232	82.12	NA
359581	25s_2880	wt	35022	110.57	101.9	77.4	79.2825	99.15	77.58	NA	73.17	NA	NA	71.02	71.1825	72.21	81.73	98.8
359582	25s_2880	wt	35023	114.19	108.03	93.31	76.42	103.75	75.7	69.405	71.37	77.02	75.25	73.83	71.98	68.225	79.6	92.69
359583	25s_2880	wt	35024	NA	NA	94.29	80.5325	111.37	74.27	75.2	NA	NA	NA	74.34	72.07	74.77	82.07	94.71
359584	25s_2880	wt	35025	115.545	105.16	86.63	77.446	112.975	78.16	73.8816666666667	NA	NA	NA	73.826	70.78	69.228	78.936	91.92
359585	25s_2880	wt	35026	119.38	107.74	78.48	77.42875	108.15	72.8	74	71.99	78.5	77.325	75.69	69.78	70.1725	79.365	93.27
359586	25s_2880	wt	35027	104.12	101.88	105.92	75.0583333333333	109.43	74.75	82.62	NA	NA	NA	75.66	71.5777777777778	68.49	80.4585714285714	88.27
359587	25s_2880	wt	35028	111.670666666667	110.6	90.57	79.2	96.92	78.23	76.115	NA	NA	NA	NA	71.64625	70.07	80.11	93.305
359588	25s_2880	wt	35029	114.45	111.09	93.39	76.96	99.925	78.71	71.345	72.08	NA	NA	73.95125	70.56	69.9	80.0966666666667	93.46
359589	25s_2880	wt	35030	113.11	116.985	82.73	76.3	104.85	81.95	74.14	70.68	NA	75.82	74.73	69.76	70.925	80.27	95.74
359590	25s_2880	wt	35031	NA	116.05	89.3275	77.635	NA	NA	74.634	NA	NA	76.974693877551	73.4092307692308	71.51	70.5778571428571	81.06	92.1733333333333
359591	25s_2880	wt	35032	117.16	110.29	98.12	79.3466666666667	93.17	80.01	74.59	NA	NA	NA	NA	NA	70.3452173913043	82.0983333333333	95.1375
359592	25s_2880	wt	35033	111.785	109.35	91.83	78.32	94.29	75.78	NA	NA	NA	NA	72.59	72.124	70.875	81.15	94.64
359593	25s_2880	wt	35034	NA	108.82	96.75	78.68	95.88	77.38	73.04	NA	NA	NA	73.4066666666667	69.82	72.78	81.89	95.47
359594	25s_2880	wt	35035	110.52	109.1	92.02	84.73	94.29	86.78	78.048	NA	NA	NA	NA	70.59	69.65	77.28	90.74
359595	25s_2880	wt	35036	111.835	114.46	96.07	78.1266666666667	99.78	69.85	67.57	74.69	NA	75.38	73.34	73.07	69.542	83.1433333333333	92.71
359596	25s_2880	wt	35037	118.1	109.18	86.9466666666667	77.2214285714286	NA	NA	72.81	NA	NA	NA	NA	70.9761538461539	70.8	81.2466666666667	91.47
359597	25s_2880	wt	35038	115.22	106.48	95.0075	79.71	112.215	79.4	77.0666666666667	69.17	75.57	76.8516666666667	73.5	71.04	68.2333333333333	79.0366666666667	90.94
359598	25s_2880	wt	35039	113.91	106.52	93.69	79.505	107.84	84.78	71.06	NA	NA	NA	73.8966666666667	72.83	69.2466666666667	80.85	93.84
359599	25s_2880	wt	35040	119.09	110.23	92.19	78.836	106.98	81.35	74.36	NA	NA	NA	73.43	71.6416666666667	69.0583333333333	81.11	87.34
359600	25s_2880	wt	35042	111.84	111.42	92.39	77.51125	107.51	80.5	76.36	NA	NA	77.48	74.786	73.31	69.92	80.2422222222222	93.5385714285714
